timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-10-16 15:04:06.515390,1650.0,1682.27,1642.81,1657.27,26924,1652.13,1655.54,38.09,1656.01
2025-10-17 15:04:06.515390,1657.27,1642.35,1619.78,1623.51,21899,1627.48,1613.43,31.55,1621.37
2025-10-18 15:04:06.515390,1623.51,1625.6,1570.64,1600.77,18752,1600.74,1585.62,55.03,1602.96
2025-10-19 15:04:06.515390,1600.77,1687.32,1634.15,1667.32,92687,1668.37,1659.54,52.7,1666.38
2025-10-20 15:04:06.515390,1667.32,1733.46,1701.34,1714.28,44728,1709.4,1707.07,57.66,1715.52
2025-10-21 15:04:06.515390,1714.28,1756.46,1727.94,1744.05,59851,1739.76,1760.23,67.9,1743.08
2025-10-22 15:04:06.515390,1744.05,1784.55,1731.83,1764.04,49667,1769.19,1747.12,57.43,1766.34
2025-10-23 15:04:06.515390,1764.04,1769.48,1740.41,1749.38,93370,1752.65,1764.94,30.6,1752.85
2025-10-24 15:04:06.515390,1749.38,1735.65,1707.96,1733.01,35640,1737.45,1742.71,54.01,1735.89
2025-10-25 15:04:06.515390,1733.01,1782.75,1727.93,1752.15,82404,1745.02,1751.12,34.66,1754.37
2025-10-26 15:04:06.515390,1752.15,1745.39,1708.49,1727.15,65106,1719.97,1719.32,47.8,1724.18
2025-10-27 15:04:06.515390,1727.15,1811.07,1774.67,1792.72,65948,1798.62,1786.36,57.1,1789.75
2025-10-28 15:04:06.515390,1792.72,1760.08,1733.29,1737.88,52970,1741.39,1743.85,41.97,1736.4
2025-10-29 15:04:06.515390,1737.88,1781.46,1725.35,1750.69,11806,1753.2,1745.27,58.76,1753.39
2025-10-30 15:04:06.515390,1750.69,1781.85,1747.77,1779.29,70841,1782.07,1777.56,51.82,1778.53
2025-10-31 15:04:06.515390,1779.29,1780.11,1745.79,1768.95,39086,1769.87,1770.55,39.05,1767.68
2025-11-01 15:04:06.515390,1768.95,1764.27,1731.89,1755.0,63528,1746.75,1740.5,38.84,1752.4
2025-11-02 15:04:06.515390,1755.0,1794.81,1772.85,1788.22,76790,1783.38,1795.83,43.67,1786.06
2025-11-03 15:04:06.515390,1788.22,1793.52,1774.03,1781.45,49975,1781.52,1781.6,47.61,1782.96
2025-11-04 15:04:06.515390,1781.45,1799.78,1749.55,1766.27,48988,1771.47,1764.59,66.72,1767.57
2025-11-05 15:04:06.515390,1766.27,1766.41,1710.32,1740.57,77306,1732.42,1754.5,49.09,1741.86
2025-11-06 15:04:06.515390,1740.57,1779.31,1742.83,1773.19,41954,1780.94,1788.16,44.99,1775.7
2025-11-07 15:04:06.515390,1773.19,1727.11,1701.13,1725.32,69437,1722.82,1722.93,64.53,1727.34
2025-11-08 15:04:06.515390,1725.32,1725.46,1688.54,1703.74,67637,1711.07,1708.09,62.71,1705.93
2025-11-09 15:04:06.515390,1703.74,1748.77,1714.95,1733.0,87745,1731.41,1744.75,53.5,1730.87
2025-11-10 15:04:06.515390,1733.0,1730.85,1697.4,1699.44,23909,1704.27,1696.37,56.81,1698.38
2025-11-11 15:04:06.515390,1699.44,1673.01,1626.97,1645.39,55158,1644.77,1657.56,33.55,1642.82
2025-11-12 15:04:06.515390,1645.39,1658.61,1633.01,1653.47,11677,1655.35,1656.65,48.24,1653.32
2025-11-13 15:04:06.515390,1653.47,1685.95,1654.31,1664.6,25985,1664.17,1668.9,53.42,1664.11
2025-11-14 15:04:06.515390,1664.6,1638.97,1602.74,1625.36,40270,1631.57,1615.19,55.65,1623.07
