timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-10-16 15:04:06.357265,2400.0,2387.81,2345.66,2374.81,65330,2367.14,2392.57,51.46,2375.06
2025-10-17 15:04:06.357265,2374.81,2414.83,2357.17,2396.73,12086,2389.42,2405.01,44.26,2396.33
2025-10-18 15:04:06.357265,2396.73,2353.29,2294.6,2328.47,12389,2329.74,2324.86,34.0,2332.73
2025-10-19 15:04:06.357265,2328.47,2401.81,2373.31,2389.91,46041,2401.53,2385.89,57.16,2394.38
2025-10-20 15:04:06.357265,2389.91,2364.12,2317.4,2336.3,98196,2330.42,2358.78,31.76,2335.78
2025-10-21 15:04:06.357265,2336.3,2426.43,2400.69,2407.96,74226,2417.75,2391.7,65.98,2410.61
2025-10-22 15:04:06.357265,2407.96,2467.5,2422.1,2427.77,31495,2420.09,2416.25,65.41,2432.32
2025-10-23 15:04:06.357265,2427.77,2420.97,2351.39,2377.89,77800,2386.18,2357.53,46.18,2376.26
2025-10-24 15:04:06.357265,2377.89,2358.06,2310.61,2325.21,95627,2324.58,2304.03,50.84,2323.29
2025-10-25 15:04:06.357265,2325.21,2352.66,2341.37,2344.25,60913,2348.92,2327.55,69.22,2340.86
2025-10-26 15:04:06.357265,2344.25,2342.78,2293.18,2334.92,40949,2332.5,2345.16,44.63,2338.78
2025-10-27 15:04:06.357265,2334.92,2327.9,2258.1,2284.35,89576,2278.46,2287.66,43.85,2282.14
2025-10-28 15:04:06.357265,2284.35,2344.09,2277.23,2300.55,51509,2305.44,2299.91,58.96,2299.78
2025-10-29 15:04:06.357265,2300.55,2328.0,2268.68,2312.06,89553,2312.82,2291.79,33.93,2314.8
2025-10-30 15:04:06.357265,2312.06,2326.8,2300.76,2312.88,41852,2310.39,2330.13,30.48,2309.41
2025-10-31 15:04:06.357265,2312.88,2312.42,2269.52,2282.38,96212,2280.9,2263.12,48.79,2280.11
2025-11-01 15:04:06.357265,2282.38,2218.36,2159.88,2187.57,29234,2189.4,2192.66,40.92,2186.54
2025-11-02 15:04:06.357265,2187.57,2199.99,2164.54,2184.06,89082,2177.97,2168.35,60.94,2180.07
2025-11-03 15:04:06.357265,2184.06,2236.77,2151.74,2195.17,76614,2205.7,2215.39,48.5,2197.23
2025-11-04 15:04:06.357265,2195.17,2124.81,2088.92,2117.89,14711,2110.7,2099.53,48.09,2117.67
2025-11-05 15:04:06.357265,2117.89,2200.71,2193.95,2197.36,54842,2197.13,2203.24,35.75,2201.16
2025-11-06 15:04:06.357265,2197.36,2174.3,2114.93,2136.81,84438,2133.52,2116.44,46.15,2138.04
2025-11-07 15:04:06.357265,2136.81,2192.11,2135.7,2152.36,25023,2149.8,2170.69,49.71,2153.58
2025-11-08 15:04:06.357265,2152.36,2206.11,2174.89,2184.18,82526,2193.48,2165.45,43.42,2182.77
2025-11-09 15:04:06.357265,2184.18,2160.3,2148.27,2157.64,82162,2155.39,2149.01,38.62,2160.88
2025-11-10 15:04:06.357265,2157.64,2215.1,2181.45,2206.21,30134,2207.55,2206.6,39.68,2208.56
2025-11-11 15:04:06.357265,2206.21,2263.57,2207.35,2251.7,24134,2254.37,2252.67,65.26,2250.53
2025-11-12 15:04:06.357265,2251.7,2308.38,2257.86,2296.29,69076,2300.74,2287.47,40.0,2293.58
2025-11-13 15:04:06.357265,2296.29,2252.47,2186.69,2214.44,11593,2221.56,2209.46,51.48,2216.64
2025-11-14 15:04:06.357265,2214.44,2238.28,2185.12,2198.05,44297,2208.18,2184.55,64.15,2193.99
