timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-10-16 15:04:06.463256,1800.0,1814.32,1780.73,1792.13,21366,1795.43,1797.96,56.02,1789.68
2025-10-17 15:04:06.463256,1792.13,1747.34,1713.6,1738.16,52511,1734.63,1753.45,48.17,1736.73
2025-10-18 15:04:06.463256,1738.16,1852.7,1819.7,1836.31,35940,1840.77,1853.82,63.56,1836.14
2025-10-19 15:04:06.463256,1836.31,1819.13,1771.67,1804.76,64830,1805.62,1810.4,68.3,1805.95
2025-10-20 15:04:06.463256,1804.76,1878.8,1848.84,1867.34,98308,1860.41,1878.76,56.05,1863.95
2025-10-21 15:04:06.463256,1867.34,1856.11,1803.99,1837.95,88165,1833.82,1830.63,64.21,1840.53
2025-10-22 15:04:06.463256,1837.95,1814.64,1758.67,1787.79,73378,1779.52,1771.52,68.88,1785.67
2025-10-23 15:04:06.463256,1787.79,1724.28,1691.14,1722.45,22268,1729.53,1721.66,36.17,1719.81
2025-10-24 15:04:06.463256,1722.45,1691.32,1650.83,1675.95,65155,1669.22,1670.93,49.66,1678.29
2025-10-25 15:04:06.463256,1675.95,1653.86,1629.95,1641.62,21883,1649.58,1634.11,50.75,1641.85
2025-10-26 15:04:06.463256,1641.62,1696.08,1668.57,1681.61,10649,1685.33,1688.69,35.18,1683.67
2025-10-27 15:04:06.463256,1681.61,1695.99,1678.32,1686.05,92373,1684.14,1674.54,49.39,1683.8
2025-10-28 15:04:06.463256,1686.05,1725.35,1704.2,1716.25,82582,1721.77,1715.34,69.7,1715.74
2025-10-29 15:04:06.463256,1716.25,1779.73,1734.82,1749.52,85182,1756.54,1738.34,68.24,1751.96
2025-10-30 15:04:06.463256,1749.52,1789.94,1746.09,1766.75,10354,1770.17,1775.84,57.44,1766.11
2025-10-31 15:04:06.463256,1766.75,1758.53,1727.96,1750.89,70344,1749.27,1757.51,40.4,1752.52
2025-11-01 15:04:06.463256,1750.89,1762.03,1721.08,1732.97,36762,1725.34,1744.32,57.41,1732.01
2025-11-02 15:04:06.463256,1732.97,1844.49,1804.6,1814.43,39935,1816.58,1820.23,44.68,1818.02
2025-11-03 15:04:06.463256,1814.43,1786.19,1766.95,1778.68,47770,1780.24,1773.84,67.53,1780.16
2025-11-04 15:04:06.463256,1778.68,1802.86,1760.59,1786.75,43509,1778.14,1780.21,48.26,1789.78
2025-11-05 15:04:06.463256,1786.75,1812.69,1803.22,1810.2,73330,1815.28,1793.79,39.55,1811.27
2025-11-06 15:04:06.463256,1810.2,1909.88,1852.78,1888.64,80947,1894.7,1888.88,30.2,1892.4
2025-11-07 15:04:06.463256,1888.64,1945.38,1888.65,1925.01,67901,1918.94,1906.0,31.7,1928.79
2025-11-08 15:04:06.463256,1925.01,2033.06,1992.33,2009.1,30475,2006.1,2017.34,32.7,2010.29
2025-11-09 15:04:06.463256,2009.1,2047.83,1988.97,2026.1,30979,2026.07,2015.6,63.9,2029.95
2025-11-10 15:04:06.463256,2026.1,1982.61,1944.93,1967.71,93728,1971.71,1970.92,54.87,1970.18
2025-11-11 15:04:06.463256,1967.71,1896.56,1857.41,1892.34,16632,1883.86,1883.61,47.02,1888.6
2025-11-12 15:04:06.463256,1892.34,1946.84,1898.32,1918.9,46704,1917.55,1916.06,46.05,1917.81
2025-11-13 15:04:06.463256,1918.9,1948.61,1916.48,1935.48,92628,1935.39,1945.89,59.78,1935.99
2025-11-14 15:04:06.463256,1935.48,1844.39,1818.58,1838.83,35438,1833.01,1840.58,58.56,1839.29
