timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-11-08 15:04:06.552654,1200.0,1226.88,1193.82,1203.36,30255,1205.83,1197.35,37.99,1202.88
2025-11-08 15:19:06.552654,1203.36,1210.23,1188.98,1198.81,80572,1194.68,1208.47,61.71,1199.22
2025-11-08 15:34:06.552654,1198.81,1223.57,1191.53,1215.71,99858,1217.79,1224.21,41.6,1216.71
2025-11-08 15:49:06.552654,1215.71,1199.27,1171.01,1179.35,74146,1174.84,1187.78,69.06,1177.93
2025-11-08 16:04:06.552654,1179.35,1246.83,1208.46,1230.24,81506,1230.77,1241.37,37.8,1228.59
2025-11-08 16:19:06.552654,1230.24,1244.83,1220.58,1242.95,47413,1242.05,1238.35,51.33,1240.58
2025-11-08 16:34:06.552654,1242.95,1325.14,1283.92,1303.03,67595,1302.33,1300.44,55.51,1300.65
2025-11-08 16:49:06.552654,1303.03,1298.64,1286.37,1288.24,37366,1290.33,1289.59,54.01,1285.8
2025-11-08 17:04:06.552654,1288.24,1288.56,1254.22,1266.39,46436,1261.92,1270.0,37.57,1263.94
2025-11-08 17:19:06.552654,1266.39,1249.5,1213.84,1229.17,12442,1234.45,1236.23,63.43,1226.96
2025-11-08 17:34:06.552654,1229.17,1300.64,1274.52,1280.46,70961,1284.79,1271.53,66.28,1279.34
2025-11-08 17:49:06.552654,1280.46,1278.82,1269.74,1274.86,69268,1270.85,1266.63,61.41,1274.71
2025-11-08 18:04:06.552654,1274.86,1298.28,1280.38,1291.59,69326,1293.91,1281.98,31.04,1291.96
2025-11-08 18:19:06.552654,1291.59,1333.66,1323.2,1326.18,45106,1322.58,1332.66,61.2,1328.04
2025-11-08 18:34:06.552654,1326.18,1370.28,1341.06,1361.53,24941,1354.73,1372.67,44.05,1362.92
2025-11-08 18:49:06.552654,1361.53,1359.05,1347.98,1350.72,45785,1356.28,1347.56,56.53,1352.72
2025-11-08 19:04:06.552654,1350.72,1337.4,1330.95,1335.97,81441,1334.37,1329.66,69.2,1338.07
2025-11-08 19:19:06.552654,1335.97,1347.01,1304.76,1326.85,50745,1324.43,1330.84,64.45,1324.38
2025-11-08 19:34:06.552654,1326.85,1316.84,1300.04,1301.58,16932,1297.28,1291.72,62.36,1301.54
2025-11-08 19:49:06.552654,1301.58,1339.16,1295.39,1321.46,86417,1325.28,1326.73,50.97,1320.32
2025-11-08 20:04:06.552654,1321.46,1315.29,1280.76,1304.88,84767,1308.15,1308.3,61.35,1302.5
2025-11-08 20:19:06.552654,1304.88,1336.94,1304.44,1315.29,41412,1310.14,1305.68,55.32,1314.01
