timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-11-08 15:04:06.407460,3200.0,3255.54,3204.43,3238.48,68845,3231.02,3206.78,41.8,3243.03
2025-11-08 16:04:06.407460,3238.48,3283.65,3233.95,3255.73,99212,3248.68,3232.67,42.98,3255.03
2025-11-08 17:04:06.407460,3255.73,3186.71,3065.19,3127.57,76851,3142.98,3105.08,65.88,3121.41
2025-11-08 18:04:06.407460,3127.57,3233.39,3165.86,3219.7,10236,3218.12,3208.79,51.16,3215.29
2025-11-08 19:04:06.407460,3219.7,3288.39,3266.41,3280.94,44696,3271.89,3252.43,37.15,3285.32
2025-11-08 20:04:06.407460,3280.94,3372.65,3309.23,3363.24,12613,3348.23,3382.41,66.06,3359.43
2025-11-08 21:04:06.407460,3363.24,3244.8,3167.71,3215.56,12481,3224.28,3233.25,58.66,3209.99
2025-11-08 22:04:06.407460,3215.56,3199.3,3154.21,3164.99,52886,3178.5,3151.36,50.24,3164.39
2025-11-08 23:04:06.407460,3164.99,3189.08,3108.93,3149.11,70892,3160.77,3137.84,42.97,3149.82
2025-11-09 00:04:06.407460,3149.11,3220.95,3129.94,3161.41,46365,3172.8,3169.66,58.61,3166.42
2025-11-09 01:04:06.407460,3161.41,3205.09,3180.14,3190.97,71621,3185.12,3197.79,39.27,3193.64
2025-11-09 02:04:06.407460,3190.97,3113.49,3041.21,3083.39,57290,3095.81,3083.31,39.88,3088.18
2025-11-09 03:04:06.407460,3083.39,3139.71,3082.53,3107.43,56306,3108.85,3110.35,52.17,3113.0
2025-11-09 04:04:06.407460,3107.43,3181.1,3134.8,3176.56,19612,3173.95,3152.4,61.94,3179.7
2025-11-09 05:04:06.407460,3176.56,3266.36,3205.4,3237.74,25439,3224.13,3242.43,67.23,3244.19
2025-11-09 06:04:06.407460,3237.74,3315.87,3221.23,3281.77,93473,3276.0,3257.66,69.68,3283.66
2025-11-09 07:04:06.407460,3281.77,3324.42,3305.52,3319.09,37218,3303.54,3313.92,64.66,3323.84
2025-11-09 08:04:06.407460,3319.09,3234.13,3209.11,3230.83,60207,3215.11,3204.67,65.64,3225.75
2025-11-09 09:04:06.407460,3230.83,3224.47,3191.72,3219.81,88048,3221.38,3234.05,50.47,3221.25
2025-11-09 10:04:06.407460,3219.81,3237.42,3212.8,3218.22,56636,3226.13,3250.1,49.07,3219.24
2025-11-09 11:04:06.407460,3218.22,3354.88,3248.27,3299.47,85299,3305.07,3313.23,46.91,3302.61
2025-11-09 12:04:06.407460,3299.47,3321.71,3244.67,3259.96,73991,3253.4,3248.16,50.98,3258.5
2025-11-09 13:04:06.407460,3259.96,3342.16,3305.64,3333.15,14604,3348.45,3347.65,68.54,3339.48
2025-11-09 14:04:06.407460,3333.15,3401.17,3331.02,3375.09,76629,3386.83,3355.84,35.21,3380.36
2025-11-09 15:04:06.407460,3375.09,3466.68,3380.99,3441.99,77142,3427.91,3475.85,35.56,3438.0
2025-11-09 16:04:06.407460,3441.99,3549.09,3494.78,3541.13,76378,3527.47,3507.35,32.35,3546.63
2025-11-09 17:04:06.407460,3541.13,3598.95,3479.39,3533.67,74513,3547.82,3554.33,31.15,3530.33
2025-11-09 18:04:06.407460,3533.67,3483.84,3439.08,3463.76,62640,3466.19,3486.72,56.74,3465.37
2025-11-09 19:04:06.407460,3463.76,3345.83,3260.6,3322.86,68788,3332.02,3321.63,55.38,3322.65
2025-11-09 20:04:06.407460,3322.86,3223.23,3207.24,3212.18,51000,3210.85,3219.48,56.05,3215.47
2025-11-09 21:04:06.407460,3212.18,3288.13,3219.18,3261.82,77644,3256.35,3276.84,58.46,3255.7
