timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-11-08 15:04:06.499198,1650.0,1669.43,1650.19,1657.27,89201,1651.06,1658.7,59.05,1659.89
2025-11-08 15:19:06.499198,1657.27,1641.44,1609.88,1623.51,97106,1624.1,1611.08,55.27,1624.73
2025-11-08 15:34:06.499198,1623.51,1616.11,1574.65,1600.77,97389,1594.34,1592.0,53.35,1602.34
2025-11-08 15:49:06.499198,1600.77,1686.27,1652.31,1667.32,19846,1659.53,1680.53,50.07,1668.79
2025-11-08 16:04:06.499198,1667.32,1718.4,1701.7,1714.28,36912,1717.1,1702.83,36.99,1715.74
2025-11-08 16:19:06.499198,1714.28,1771.83,1710.72,1744.05,13435,1736.55,1741.67,63.01,1746.86
2025-11-08 16:34:06.499198,1744.05,1793.76,1754.74,1764.04,86440,1761.53,1753.79,30.8,1764.39
2025-11-08 16:49:06.499198,1764.04,1775.04,1722.48,1749.38,97422,1746.56,1765.37,30.47,1747.25
2025-11-08 17:04:06.499198,1749.38,1759.36,1725.18,1733.01,80089,1730.06,1748.08,43.25,1735.16
2025-11-08 17:19:06.499198,1733.01,1780.08,1728.97,1752.15,38889,1751.59,1754.13,47.78,1755.38
2025-11-08 17:34:06.499198,1752.15,1741.68,1703.13,1727.15,17112,1733.12,1728.6,55.54,1726.78
2025-11-08 17:49:06.499198,1727.15,1811.15,1764.41,1792.72,85484,1798.97,1799.06,53.76,1790.69
2025-11-08 18:04:06.499198,1792.72,1757.37,1717.78,1737.88,62961,1740.01,1729.27,33.14,1734.42
2025-11-08 18:19:06.499198,1737.88,1755.77,1730.11,1750.69,80427,1754.75,1760.07,64.92,1749.63
2025-11-08 18:34:06.499198,1750.69,1793.16,1764.1,1779.29,32528,1774.26,1782.89,67.54,1776.14
2025-11-08 18:49:06.499198,1779.29,1775.8,1766.87,1768.95,18182,1765.46,1769.73,30.28,1766.44
2025-11-08 19:04:06.499198,1768.95,1775.21,1745.69,1755.0,73076,1752.65,1747.72,42.81,1758.44
2025-11-08 19:19:06.499198,1755.0,1813.96,1769.86,1788.22,44377,1784.59,1779.33,66.29,1790.0
2025-11-08 19:34:06.499198,1788.22,1788.64,1777.3,1781.45,95068,1780.99,1764.66,64.39,1783.96
2025-11-08 19:49:06.499198,1781.45,1782.41,1750.25,1766.27,48402,1771.09,1768.52,37.52,1765.03
2025-11-08 20:04:06.499198,1766.27,1760.74,1731.93,1740.57,94281,1737.84,1748.57,56.65,1737.72
2025-11-08 20:19:06.499198,1740.57,1799.47,1759.43,1773.19,22520,1768.94,1756.53,65.4,1774.35
2025-11-08 20:34:06.499198,1773.19,1756.57,1705.54,1725.32,51750,1731.78,1734.47,43.29,1723.24
2025-11-08 20:49:06.499198,1725.32,1724.94,1695.31,1703.74,61418,1708.35,1693.66,56.66,1704.82
2025-11-08 21:04:06.499198,1703.74,1764.64,1705.73,1733.0,25293,1728.08,1719.16,31.36,1731.0
2025-11-08 21:19:06.499198,1733.0,1705.45,1688.82,1699.44,26924,1706.04,1712.96,41.75,1701.15
2025-11-08 21:34:06.499198,1699.44,1670.07,1625.39,1645.39,34973,1648.78,1640.11,57.51,1642.39
2025-11-08 21:49:06.499198,1645.39,1668.19,1627.81,1653.47,25771,1660.09,1646.7,61.24,1651.15
2025-11-08 22:04:06.499198,1653.47,1673.67,1651.03,1664.6,85998,1669.4,1676.97,32.4,1663.61
2025-11-08 22:19:06.499198,1664.6,1649.84,1607.89,1625.36,65452,1622.5,1637.92,47.37,1625.17
2025-11-08 22:34:06.499198,1625.36,1658.55,1620.77,1644.39,44472,1642.7,1640.61,30.82,1647.06
2025-11-08 22:49:06.499198,1644.39,1715.86,1690.43,1694.17,18294,1698.78,1692.18,32.14,1692.52
2025-11-08 23:04:06.499198,1694.17,1688.99,1656.71,1677.07,82776,1682.89,1685.83,56.98,1676.3
2025-11-08 23:19:06.499198,1677.07,1682.13,1636.19,1660.05,23118,1654.34,1672.33,59.68,1662.15
2025-11-08 23:34:06.499198,1660.05,1631.41,1587.89,1613.67,68692,1612.94,1615.4,34.38,1612.87
2025-11-08 23:49:06.499198,1613.67,1618.96,1585.91,1605.77,20244,1603.05,1602.47,68.74,1606.39
2025-11-09 00:04:06.499198,1605.77,1643.15,1613.27,1623.79,66696,1626.92,1617.34,45.23,1624.91
2025-11-09 00:19:06.499198,1623.79,1582.24,1542.77,1564.1,48197,1559.74,1566.87,46.85,1564.8
2025-11-09 00:34:06.499198,1564.1,1560.53,1528.65,1540.27,66735,1538.66,1532.49,56.19,1537.19
2025-11-09 00:49:06.499198,1540.27,1567.53,1530.54,1558.77,36807,1562.4,1552.66,69.34,1557.27
2025-11-09 01:04:06.499198,1558.77,1585.03,1537.96,1558.62,97978,1553.88,1559.95,50.34,1557.42
2025-11-09 01:19:06.499198,1558.62,1543.1,1505.36,1529.63,42186,1522.67,1537.5,50.61,1528.83
2025-11-09 01:34:06.499198,1529.63,1536.7,1527.07,1531.91,95966,1537.69,1542.95,43.23,1532.71
2025-11-09 01:49:06.499198,1531.91,1531.2,1501.83,1523.31,85692,1526.6,1524.83,38.08,1520.8
