timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-11-08 15:04:06.297856,2400.0,2380.15,2336.76,2374.81,57468,2372.12,2371.37,40.53,2376.73
2025-11-08 15:09:06.297856,2374.81,2438.37,2372.51,2396.73,37478,2406.13,2412.13,64.34,2398.34
2025-11-08 15:14:06.297856,2396.73,2351.37,2287.01,2328.47,63955,2339.31,2318.74,49.82,2330.19
2025-11-08 15:19:06.297856,2328.47,2412.21,2345.5,2389.91,27025,2393.8,2378.08,65.92,2385.71
2025-11-08 15:24:06.297856,2389.91,2341.23,2320.93,2336.3,23722,2330.9,2334.97,61.97,2339.4
2025-11-08 15:29:06.297856,2336.3,2428.3,2398.54,2407.96,33912,2407.29,2410.71,39.65,2404.64
2025-11-08 15:34:06.297856,2407.96,2432.37,2380.94,2427.77,57782,2435.05,2436.21,60.5,2425.87
2025-11-08 15:39:06.297856,2427.77,2419.71,2369.73,2377.89,38121,2366.3,2391.37,41.15,2373.36
2025-11-08 15:44:06.297856,2377.89,2335.91,2315.02,2325.21,57714,2330.2,2339.07,55.63,2325.63
2025-11-08 15:49:06.297856,2325.21,2372.11,2330.33,2344.25,72624,2343.38,2323.57,52.58,2343.44
2025-11-08 15:54:06.297856,2344.25,2368.4,2292.17,2334.92,96174,2332.66,2341.28,34.74,2334.25
2025-11-08 15:59:06.297856,2334.92,2288.69,2252.57,2284.35,72407,2287.11,2284.16,59.38,2288.77
2025-11-08 16:04:06.297856,2284.35,2321.6,2255.7,2300.55,39355,2301.11,2298.83,58.76,2302.69
2025-11-08 16:09:06.297856,2300.55,2357.06,2308.21,2312.06,24267,2307.87,2321.16,42.59,2312.85
2025-11-08 16:14:06.297856,2312.06,2322.52,2299.89,2312.88,37734,2302.05,2332.39,61.04,2311.42
2025-11-08 16:19:06.297856,2312.88,2303.98,2264.03,2282.38,62435,2273.87,2269.51,45.54,2286.71
2025-11-08 16:24:06.297856,2282.38,2201.81,2145.8,2187.57,72593,2180.16,2168.8,33.98,2188.81
2025-11-08 16:29:06.297856,2187.57,2204.22,2140.86,2184.06,80005,2190.38,2198.42,57.28,2183.42
2025-11-08 16:34:06.297856,2184.06,2204.83,2174.23,2195.17,97949,2205.47,2182.18,63.25,2195.09
2025-11-08 16:39:06.297856,2195.17,2131.25,2084.57,2117.89,68633,2116.07,2116.77,47.63,2120.53
2025-11-08 16:44:06.297856,2117.89,2213.7,2184.77,2197.36,31328,2203.94,2216.63,54.02,2196.44
2025-11-08 16:49:06.297856,2197.36,2148.75,2122.21,2136.81,26418,2143.46,2117.51,45.19,2134.38
2025-11-08 16:54:06.297856,2136.81,2180.25,2122.08,2152.36,59442,2148.64,2159.09,53.95,2149.55
2025-11-08 16:59:06.297856,2152.36,2202.55,2158.93,2184.18,51407,2173.88,2205.42,67.05,2185.41
2025-11-08 17:04:06.297856,2184.18,2179.77,2126.45,2157.64,16018,2160.09,2164.0,50.71,2154.62
2025-11-08 17:09:06.297856,2157.64,2215.8,2165.36,2206.21,77370,2196.2,2227.14,57.48,2208.5
2025-11-08 17:14:06.297856,2206.21,2268.92,2248.4,2251.7,57327,2247.7,2265.19,65.81,2253.3
2025-11-08 17:19:06.297856,2251.7,2336.54,2290.57,2296.29,58344,2300.07,2284.66,65.86,2300.88
2025-11-08 17:24:06.297856,2296.29,2239.8,2184.1,2214.44,54835,2213.6,2235.53,39.2,2216.95
2025-11-08 17:29:06.297856,2214.44,2224.3,2156.81,2198.05,29019,2187.68,2192.51,52.44,2196.92
2025-11-08 17:34:06.297856,2198.05,2208.87,2162.17,2175.8,78519,2177.92,2172.2,46.8,2179.06
2025-11-08 17:39:06.297856,2175.8,2125.63,2082.39,2113.37,44863,2115.85,2122.35,68.11,2110.72
2025-11-08 17:44:06.297856,2113.37,2099.81,2030.34,2064.4,80582,2065.1,2046.11,35.74,2066.23
2025-11-08 17:49:06.297856,2064.4,2086.89,2065.95,2081.41,88754,2086.57,2097.89,36.26,2082.35
2025-11-08 17:54:06.297856,2081.41,2110.12,2053.18,2085.74,81167,2088.06,2069.1,34.72,2081.98
2025-11-08 17:59:06.297856,2085.74,2151.09,2099.81,2130.11,49569,2131.31,2121.37,48.5,2130.11
2025-11-08 18:04:06.297856,2130.11,2056.79,2034.78,2040.0,56620,2049.23,2055.43,54.83,2041.13
2025-11-08 18:09:06.297856,2040.0,2087.7,2050.01,2054.85,35621,2063.53,2069.38,68.88,2054.38
2025-11-08 18:14:06.297856,2054.85,2119.6,2045.0,2078.97,63096,2073.43,2087.44,46.1,2082.14
2025-11-08 18:19:06.297856,2078.97,2077.61,2035.53,2040.0,25465,2049.53,2023.85,55.42,2042.74
2025-11-08 18:24:06.297856,2040.0,2051.29,2012.47,2040.0,69446,2040.19,2054.62,41.36,2042.38
2025-11-08 18:29:06.297856,2040.0,2071.56,2032.75,2040.0,18934,2031.78,2031.29,52.49,2040.38
2025-11-08 18:34:06.297856,2040.0,2063.49,2027.13,2040.0,35361,2031.43,2046.42,60.88,2040.49
2025-11-08 18:39:06.297856,2040.0,2082.3,2027.91,2042.94,88487,2051.5,2059.48,57.27,2042.64
2025-11-08 18:44:06.297856,2042.94,2085.36,2031.01,2044.99,46875,2041.07,2045.44,53.1,2042.31
2025-11-08 18:49:06.297856,2044.99,2048.36,2022.29,2040.0,69548,2030.92,2040.3,62.89,2040.97
2025-11-08 18:54:06.297856,2040.0,2068.23,2009.4,2040.0,75434,2041.55,2038.26,37.08,2043.18
2025-11-08 18:59:06.297856,2040.0,2053.67,2025.31,2040.0,15330,2035.92,2043.71,42.57,2037.72
2025-11-08 19:04:06.297856,2040.0,2065.51,2005.5,2040.0,34276,2035.65,2029.33,62.32,2041.95
2025-11-08 19:09:06.297856,2040.0,2114.92,2069.68,2106.74,35033,2105.15,2124.39,64.55,2106.84
2025-11-08 19:14:06.297856,2106.74,2140.19,2089.88,2105.11,73185,2115.57,2113.32,62.63,2103.44
2025-11-08 19:19:06.297856,2105.11,2118.52,2108.0,2114.51,23345,2120.48,2134.96,60.11,2111.91
2025-11-08 19:24:06.297856,2114.51,2218.13,2188.56,2195.29,84677,2202.94,2180.62,40.4,2191.26
2025-11-08 19:29:06.297856,2195.29,2268.62,2217.1,2244.36,82345,2239.55,2258.74,49.69,2241.33
2025-11-08 19:34:06.297856,2244.36,2190.11,2124.74,2154.25,79453,2145.76,2151.8,45.65,2155.95
2025-11-08 19:39:06.297856,2154.25,2150.08,2082.54,2122.13,14746,2121.55,2133.3,68.18,2125.18
2025-11-08 19:44:06.297856,2122.13,2176.28,2116.89,2135.56,60319,2145.13,2117.35,31.52,2136.5
2025-11-08 19:49:06.297856,2135.56,2168.63,2127.65,2160.47,55861,2151.44,2154.78,57.71,2164.11
2025-11-08 19:54:06.297856,2160.47,2178.89,2144.6,2169.08,67642,2168.41,2162.01,46.19,2165.6
2025-11-08 19:59:06.297856,2169.08,2209.02,2147.2,2181.66,77175,2186.27,2187.65,43.99,2184.67
2025-11-08 20:04:06.297856,2181.66,2194.5,2120.16,2151.73,61232,2159.03,2140.61,54.07,2148.64
2025-11-08 20:09:06.297856,2151.73,2133.13,2102.75,2127.36,15103,2136.66,2131.49,65.33,2124.48
2025-11-08 20:14:06.297856,2127.36,2167.46,2129.58,2150.26,29983,2146.13,2165.47,62.93,2151.38
2025-11-08 20:19:06.297856,2150.26,2143.64,2102.28,2136.01,96596,2128.46,2153.74,68.25,2138.12
2025-11-08 20:24:06.297856,2136.01,2225.39,2194.87,2205.38,71719,2198.57,2215.72,39.77,2209.18
2025-11-08 20:29:06.297856,2205.38,2212.09,2191.83,2195.8,60287,2196.25,2187.09,52.63,2196.39
2025-11-08 20:34:06.297856,2195.8,2133.72,2113.76,2121.61,78454,2122.06,2140.87,37.64,2123.67
2025-11-08 20:39:06.297856,2121.61,2091.88,2041.52,2081.88,10743,2083.92,2095.39,51.17,2078.86
2025-11-08 20:44:06.297856,2081.88,2160.4,2093.33,2128.11,96954,2134.97,2148.73,63.8,2126.11
2025-11-08 20:49:06.297856,2128.11,2176.64,2147.63,2168.72,93755,2179.09,2153.48,30.16,2167.4
2025-11-08 20:54:06.297856,2168.72,2193.15,2126.26,2167.06,57277,2159.29,2175.05,47.14,2169.0
2025-11-08 20:59:06.297856,2167.06,2238.18,2178.59,2194.47,57694,2195.68,2211.92,63.26,2192.69
2025-11-08 21:04:06.297856,2194.47,2236.62,2153.74,2195.69,38570,2185.62,2210.9,45.9,2193.42
2025-11-08 21:09:06.297856,2195.69,2178.3,2162.6,2169.09,95386,2170.73,2167.8,58.72,2165.77
2025-11-08 21:14:06.297856,2169.09,2161.54,2133.04,2137.31,14248,2134.9,2126.18,39.73,2133.88
2025-11-08 21:19:06.297856,2137.31,2133.71,2082.8,2119.48,97205,2120.37,2136.18,34.58,2121.42
2025-11-08 21:24:06.297856,2119.48,2137.16,2086.95,2120.87,38941,2123.28,2129.1,37.69,2121.74
2025-11-08 21:29:06.297856,2120.87,2136.86,2115.32,2131.21,86366,2136.93,2115.53,66.43,2127.52
2025-11-08 21:34:06.297856,2131.21,2138.85,2072.5,2097.72,42973,2097.86,2111.9,38.77,2101.22
2025-11-08 21:39:06.297856,2097.72,2157.49,2085.48,2116.19,59382,2108.99,2095.55,34.82,2119.71
2025-11-08 21:44:06.297856,2116.19,2073.68,2062.9,2069.82,61348,2065.69,2078.79,63.88,2071.04
2025-11-08 21:49:06.297856,2069.82,2064.9,1999.26,2040.0,99132,2042.22,2059.99,38.98,2042.38
2025-11-08 21:54:06.297856,2040.0,2058.95,2023.74,2040.0,84603,2042.7,2040.95,48.59,2038.77
2025-11-08 21:59:06.297856,2040.0,2104.07,2076.1,2096.77,75194,2104.97,2109.59,43.99,2097.71
2025-11-08 22:04:06.297856,2096.77,2157.91,2111.03,2138.69,25529,2146.92,2151.49,68.34,2138.6
2025-11-08 22:09:06.297856,2138.69,2169.07,2093.1,2132.89,64055,2136.1,2129.48,52.01,2133.81
2025-11-08 22:14:06.297856,2132.89,2189.8,2133.6,2151.14,96568,2149.88,2130.77,46.7,2154.36
2025-11-08 22:19:06.297856,2151.14,2121.87,2061.55,2085.71,99558,2090.23,2085.22,62.09,2089.08
2025-11-08 22:24:06.297856,2085.71,2078.93,2016.68,2040.0,92058,2044.97,2047.49,62.44,2041.64
2025-11-08 22:29:06.297856,2040.0,2050.6,2036.53,2040.0,32208,2049.01,2030.69,49.3,2042.26
2025-11-08 22:34:06.297856,2040.0,2048.8,2003.21,2041.21,28092,2032.2,2034.06,60.8,2038.37
2025-11-08 22:39:06.297856,2041.21,2089.04,2043.59,2069.35,68597,2067.36,2069.7,65.44,2068.82
2025-11-08 22:44:06.297856,2069.35,2186.14,2101.3,2143.92,44653,2142.27,2163.55,57.56,2145.9
2025-11-08 22:49:06.297856,2143.92,2171.47,2115.66,2129.83,83056,2125.11,2111.13,31.7,2127.36
2025-11-08 22:54:06.297856,2129.83,2232.0,2174.03,2205.91,67877,2215.49,2195.26,61.41,2208.1
2025-11-08 22:59:06.297856,2205.91,2222.19,2189.06,2201.03,67761,2196.89,2187.79,53.43,2200.41
2025-11-08 23:04:06.297856,2201.03,2146.91,2121.85,2125.53,39739,2119.69,2141.11,47.9,2129.46
2025-11-08 23:09:06.297856,2125.53,2108.99,2066.63,2093.27,23486,2095.93,2107.07,58.2,2092.39
2025-11-08 23:14:06.297856,2093.27,2082.66,2023.74,2063.28,95636,2058.17,2079.08,33.43,2065.75
2025-11-08 23:19:06.297856,2063.28,2080.38,2051.87,2065.51,17549,2067.87,2082.37,63.95,2062.75
2025-11-08 23:24:06.297856,2065.51,2086.41,2045.59,2066.43,98553,2057.39,2052.04,57.34,2068.22
2025-11-08 23:29:06.297856,2066.43,2085.7,2036.62,2065.19,19639,2055.19,2084.11,69.14,2062.27
2025-11-08 23:34:06.297856,2065.19,2105.45,2059.1,2100.67,70286,2090.6,2106.06,33.06,2100.23
2025-11-08 23:39:06.297856,2100.67,2093.2,2038.25,2069.91,50062,2067.28,2089.92,49.45,2072.63
2025-11-08 23:44:06.297856,2069.91,2042.64,2014.68,2040.0,28396,2049.37,2048.26,33.0,2037.83
2025-11-08 23:49:06.297856,2040.0,2072.42,2035.54,2040.0,42401,2045.29,2047.74,42.6,2041.84
2025-11-08 23:54:06.297856,2040.0,2077.66,2035.25,2053.44,22649,2063.56,2053.87,66.86,2056.43
2025-11-08 23:59:06.297856,2053.44,2059.08,2007.2,2040.0,77591,2046.75,2044.74,43.77,2041.25
2025-11-09 00:04:06.297856,2040.0,2044.93,2000.21,2040.0,15937,2049.52,2033.35,45.08,2039.32
2025-11-09 00:09:06.297856,2040.0,2070.2,2007.95,2040.0,15043,2045.7,2056.65,63.17,2040.8
2025-11-09 00:14:06.297856,2040.0,2067.11,2020.52,2040.0,19652,2033.0,2037.37,39.74,2037.05
2025-11-09 00:19:06.297856,2040.0,2058.11,2007.28,2040.0,58021,2049.94,2040.42,64.18,2042.35
2025-11-09 00:24:06.297856,2040.0,2048.51,2002.19,2040.0,19447,2040.87,2029.06,60.7,2043.87
