timestamp,open,high,low,close,volume,ema_9,ema_21,rsi,vwap
2025-10-16 15:04:06.410867,3200.0,3257.14,3222.73,3238.48,72031,3252.12,3225.39,47.69,3234.83
2025-10-17 15:04:06.410867,3238.48,3280.55,3218.15,3255.73,28783,3245.5,3224.49,31.44,3252.85
2025-10-18 15:04:06.410867,3255.73,3133.35,3065.33,3127.57,28374,3131.8,3121.81,51.87,3123.32
2025-10-19 15:04:06.410867,3127.57,3223.15,3211.9,3219.7,70163,3206.85,3236.27,56.27,3217.31
2025-10-20 15:04:06.410867,3219.7,3290.41,3216.3,3280.94,48583,3284.17,3290.94,55.21,3284.28
2025-10-21 15:04:06.410867,3280.94,3390.6,3339.77,3363.24,57180,3364.62,3354.47,42.45,3360.57
2025-10-22 15:04:06.410867,3363.24,3223.31,3192.65,3215.56,28425,3221.39,3187.07,40.84,3213.11
2025-10-23 15:04:06.410867,3215.56,3177.61,3142.74,3164.99,28949,3169.73,3180.89,44.91,3162.46
2025-10-24 15:04:06.410867,3164.99,3199.48,3138.89,3149.11,52906,3151.98,3151.25,44.73,3153.51
2025-10-25 15:04:06.410867,3149.11,3179.79,3103.17,3161.41,44242,3176.44,3134.18,43.87,3160.67
2025-10-26 15:04:06.410867,3161.41,3237.79,3136.81,3190.97,83355,3205.93,3163.45,68.46,3189.58
2025-10-27 15:04:06.410867,3190.97,3105.95,3048.27,3083.39,15832,3091.67,3094.21,48.0,3086.88
2025-10-28 15:04:06.410867,3083.39,3130.83,3075.3,3107.43,48107,3110.48,3076.79,44.24,3102.73
2025-10-29 15:04:06.410867,3107.43,3228.19,3141.35,3176.56,51544,3184.34,3145.29,50.12,3177.35
2025-10-30 15:04:06.410867,3176.56,3302.46,3176.25,3237.74,23599,3235.18,3225.2,42.0,3243.31
2025-10-31 15:04:06.410867,3237.74,3309.73,3231.25,3281.77,91813,3277.34,3275.83,52.66,3287.47
2025-11-01 15:04:06.410867,3281.77,3354.67,3271.25,3319.09,33270,3307.78,3293.85,39.56,3313.78
2025-11-02 15:04:06.410867,3319.09,3246.15,3186.3,3230.83,36438,3245.52,3233.62,63.2,3229.97
2025-11-03 15:04:06.410867,3230.83,3249.98,3194.5,3219.81,80654,3228.1,3219.54,56.44,3215.98
2025-11-04 15:04:06.410867,3219.81,3275.27,3187.59,3218.22,55007,3231.2,3203.0,32.85,3214.06
2025-11-05 15:04:06.410867,3218.22,3336.33,3237.32,3299.47,61182,3303.54,3284.97,62.06,3294.01
2025-11-06 15:04:06.410867,3299.47,3271.13,3216.64,3259.96,68653,3273.61,3256.65,55.49,3266.38
2025-11-07 15:04:06.410867,3259.96,3381.88,3270.49,3333.15,22392,3334.73,3323.14,67.89,3339.08
2025-11-08 15:04:06.410867,3333.15,3380.41,3337.99,3375.09,94080,3378.8,3376.2,40.58,3377.98
2025-11-09 15:04:06.410867,3375.09,3506.76,3408.17,3441.99,30209,3441.96,3452.58,40.78,3435.25
2025-11-10 15:04:06.410867,3441.99,3564.52,3527.58,3541.13,45883,3548.24,3575.93,41.34,3536.12
2025-11-11 15:04:06.410867,3541.13,3558.99,3492.94,3533.67,94832,3516.11,3550.83,69.7,3528.59
2025-11-12 15:04:06.410867,3533.67,3526.26,3394.98,3463.76,25406,3452.42,3429.31,48.04,3461.41
2025-11-13 15:04:06.410867,3463.76,3359.58,3266.33,3322.86,16021,3333.48,3315.25,38.96,3317.09
2025-11-14 15:04:06.410867,3322.86,3226.31,3198.82,3212.18,18514,3202.79,3181.93,32.15,3215.85
